step,train_loss,eval_mae
1930,0.11513179,0.29237050
1931,0.10969830,0.29237050
1932,0.11802144,0.29237050
1933,0.11784716,0.29237050
1934,0.11462148,0.29237050
1935,0.12179104,0.29237050
1936,0.12279738,0.29237050
1937,0.12045261,0.29237050
1938,0.11605775,0.29237050
1939,0.11934525,0.29237050
1940,0.10634097,0.29237050
1941,0.11541115,0.29237050
1942,0.12138365,0.29237050
1943,0.12037558,0.29237050
1944,0.11554407,0.29237050
1945,0.11994432,0.29237050
1946,0.10836501,0.29237050
1947,0.11120175,0.29237050
1948,0.12242487,0.29237050
1949,0.11494830,0.29237050
1950,0.11588272,0.29237050
1951,0.11366899,0.29237050
1952,0.11024816,0.29237050
1953,0.11683591,0.29237050
1954,0.12052950,0.29237050
1955,0.10654792,0.29237050
1956,0.11435318,0.29237050
1957,0.10845962,0.29237050
1958,0.11595486,0.29237050
1959,0.10933359,0.29237050
1960,0.10848558,0.29237050
1961,0.11568363,0.29237050
1962,0.11959192,0.29237050
1963,0.12316637,0.29237050
1964,0.11874011,0.29237050
1965,0.12042621,0.29237050
1966,0.10115639,0.29237050
1967,0.11256370,0.29237050
1968,0.11065087,0.29237050
1969,0.11310950,0.29237050
1970,0.12364051,0.29237050
1971,0.11813090,0.29237050
1972,0.11112076,0.29237050
1973,0.11069678,0.29237050
1974,0.11280203,0.29237050
1975,0.11186199,0.29237050
1976,0.11152340,0.29237050
1977,0.11882123,0.29237050
1978,0.10738835,0.29237050
1979,0.12114143,0.29237050
1980,0.11545434,0.29237050
1981,0.10578765,0.29237050
1982,0.11313210,0.29237050
1983,0.10691567,0.29237050
1984,0.12029734,0.29237050
1985,0.11963692,0.29237050
1986,0.10639639,0.29237050
1987,0.11076002,0.29237050
1988,0.12011808,0.29237050
1989,0.11772317,0.29237050
1990,0.11711109,0.29237050
1991,0.11312191,0.29237050
1992,0.11533362,0.29237050
1993,0.12158091,0.29237050
1994,0.11931829,0.29237050
1995,0.11238176,0.29237050
1996,0.11928294,0.29237050
1997,0.10896364,0.29237050
1998,0.10151961,0.29237050
1999,0.11728115,0.29237050
2000,0.10361776,0.14704458
2001,0.11157475,0.14704458
2002,0.10312591,0.14704458
2003,0.10648301,0.14704458
2004,0.11777207,0.14704458
2005,0.10839953,0.14704458
2006,0.10615609,0.14704458
2007,0.11096624,0.14704458
2008,0.10731050,0.14704458
2009,0.10736574,0.14704458
2010,0.10966590,0.14704458
2011,0.10177219,0.14704458
2012,0.10111849,0.14704458
2013,0.09791488,0.14704458
2014,0.11131441,0.14704458
2015,0.11559954,0.14704458
2016,0.11383693,0.14704458
2017,0.10239884,0.14704458
2018,0.10216148,0.14704458
2019,0.11275993,0.14704458
2020,0.09896185,0.14704458
2021,0.10842215,0.14704458
2022,0.09728429,0.14704458
2023,0.10101433,0.14704458
2024,0.11109420,0.14704458
2025,0.10406181,0.14704458
2026,0.10308526,0.14704458
2027,0.10732244,0.14704458
2028,0.10578098,0.14704458
2029,0.09969778,0.14704458
2030,0.10420284,0.14704458
2031,0.10468642,0.14704458
2032,0.11182898,0.14704458
2033,0.11242433,0.14704458
2034,0.11989488,0.14704458
2035,0.09976146,0.14704458
2036,0.10790017,0.14704458
2037,0.10764460,0.14704458
2038,0.10800825,0.14704458
2039,0.10416909,0.14704458
2040,0.10596025,0.14704458
2041,0.11270902,0.14704458
2042,0.11049360,0.14704458
2043,0.10762400,0.14704458
2044,0.11539173,0.14704458
2045,0.10903683,0.14704458
2046,0.10638277,0.14704458
2047,0.10217902,0.14704458
2048,0.10903083,0.14704458
2049,0.11000064,0.14704458
2050,0.10699400,0.14704458
2051,0.10896961,0.14704458
2052,0.09989290,0.14704458
2053,0.11111028,0.14704458
2054,0.10750960,0.14704458
2055,0.11327407,0.14704458
2056,0.09865160,0.14704458
2057,0.11429341,0.14704458
2058,0.10617702,0.14704458
2059,0.11266094,0.14704458
2060,0.11596738,0.14704458
2061,0.10850213,0.14704458
2062,0.10704917,0.14704458
2063,0.09671909,0.14704458
2064,0.10459428,0.14704458
2065,0.10437161,0.14704458
2066,0.10570183,0.14704458
2067,0.10385779,0.14704458
2068,0.11264496,0.14704458
2069,0.10164543,0.14704458
2070,0.10806313,0.14704458
2071,0.10405308,0.14704458
2072,0.10582446,0.14704458
2073,0.10147893,0.14704458
2074,0.11234131,0.14704458
2075,0.10449810,0.14704458
2076,0.10810128,0.14704458
2077,0.10417923,0.14704458
2078,0.09523505,0.14704458
2079,0.10778214,0.14704458
2080,0.09854220,0.14704458
2081,0.10328482,0.14704458
2082,0.10923289,0.14704458
2083,0.11456642,0.14704458
2084,0.09999938,0.14704458
2085,0.10270883,0.14704458
2086,0.10502246,0.14704458
2087,0.10180523,0.14704458
2088,0.10712931,0.14704458
2089,0.09830272,0.14704458
2090,0.10037813,0.14704458
2091,0.10260987,0.14704458
2092,0.10433913,0.14704458
2093,0.10137658,0.14704458
2094,0.11208142,0.14704458
2095,0.10349147,0.14704458
2096,0.10530704,0.14704458
2097,0.09564105,0.14704458
2098,0.09809703,0.14704458
2099,0.11045542,0.14704458
2100,0.10251909,0.14704458
2101,0.10246257,0.14704458
2102,0.10041010,0.14704458
2103,0.09951738,0.14704458
2104,0.11228781,0.14704458
2105,0.10789138,0.14704458
2106,0.11281612,0.14704458
2107,0.10317913,0.14704458
2108,0.10166027,0.14704458
2109,0.09914796,0.14704458
2110,0.09549125,0.14704458
2111,0.10338575,0.14704458
2112,0.10665733,0.14704458
2113,0.10190839,0.14704458
2114,0.09345533,0.14704458
2115,0.10292983,0.14704458
2116,0.09155792,0.14704458
2117,0.10311992,0.14704458
2118,0.10093474,0.14704458
2119,0.10310820,0.14704458
2120,0.10550998,0.14704458
2121,0.09388084,0.14704458
2122,0.10602921,0.14704458
2123,0.10355332,0.14704458
2124,0.09674662,0.14704458
2125,0.09678374,0.14704458
2126,0.10731720,0.14704458
2127,0.10245868,0.14704458
2128,0.11048452,0.14704458
2129,0.09956224,0.14704458
2130,0.10488605,0.14704458
2131,0.09860270,0.14704458
2132,0.09088434,0.14704458
2133,0.10810515,0.14704458
2134,0.09889187,0.14704458
2135,0.09521081,0.14704458
2136,0.09841686,0.14704458
2137,0.10486642,0.14704458
2138,0.10678069,0.14704458
2139,0.09765016,0.14704458
2140,0.10136904,0.14704458
2141,0.10275608,0.14704458
2142,0.11013153,0.14704458
2143,0.10108851,0.14704458
2144,0.09934910,0.14704458
2145,0.09849404,0.14704458
2146,0.11473061,0.14704458
2147,0.09407109,0.14704458
2148,0.09531471,0.14704458
2149,0.10321559,0.14704458
2150,0.10441129,0.14704458
2151,0.09978564,0.14704458
2152,0.10148910,0.14704458
2153,0.10323516,0.14704458
2154,0.10390151,0.14704458
2155,0.09960143,0.14704458
2156,0.10392074,0.14704458
2157,0.11089981,0.14704458
2158,0.10111992,0.14704458
2159,0.11388308,0.14704458
2160,0.09774905,0.14704458
2161,0.10500294,0.14704458
2162,0.10430558,0.14704458
2163,0.10372631,0.14704458
2164,0.10249020,0.14704458
2165,0.10237205,0.14704458
2166,0.10048237,0.14704458
2167,0.09773197,0.14704458
2168,0.10299525,0.14704458
2169,0.09996223,0.14704458
2170,0.10954417,0.14704458
2171,0.10633112,0.14704458
2172,0.10929634,0.14704458
2173,0.10246895,0.14704458
2174,0.10309325,0.14704458
2175,0.10054813,0.14704458
2176,0.10206231,0.14704458
2177,0.09227354,0.14704458
2178,0.10360608,0.14704458
2179,0.09716394,0.14704458
2180,0.09928118,0.14704458
2181,0.10652086,0.14704458
2182,0.09761164,0.14704458
2183,0.10633913,0.14704458
2184,0.10310654,0.14704458
2185,0.09197500,0.14704458
2186,0.10547479,0.14704458
2187,0.10056597,0.14704458
2188,0.09936315,0.14704458
2189,0.10662398,0.14704458
2190,0.09937702,0.14704458
2191,0.10067184,0.14704458
2192,0.09599183,0.14704458
2193,0.09332710,0.14704458
2194,0.10497046,0.14704458
2195,0.10545826,0.14704458
2196,0.10221706,0.14704458
2197,0.10639027,0.14704458
2198,0.10623939,0.14704458
2199,0.09863621,0.14704458
2200,0.10571586,0.27033463
2201,0.09258235,0.27033463
2202,0.09792443,0.27033463
2203,0.09532960,0.27033463
2204,0.10143487,0.27033463
2205,0.10134156,0.27033463
2206,0.09633587,0.27033463
2207,0.10754762,0.27033463
2208,0.09711298,0.27033463
2209,0.09946122,0.27033463
2210,0.10287710,0.27033463
2211,0.08730751,0.27033463
2212,0.10196322,0.27033463
2213,0.10682892,0.27033463
2214,0.09630510,0.27033463
2215,0.10121234,0.27033463
2216,0.09810074,0.27033463
2217,0.09559844,0.27033463
2218,0.10055137,0.27033463
2219,0.09773057,0.27033463
2220,0.11006726,0.27033463
2221,0.09800049,0.27033463
2222,0.09462860,0.27033463
2223,0.09719926,0.27033463
2224,0.09899543,0.27033463
2225,0.10232875,0.27033463
2226,0.10524483,0.27033463
2227,0.09871748,0.27033463
2228,0.10472152,0.27033463
2229,0.09689120,0.27033463
2230,0.10236432,0.27033463
2231,0.09480087,0.27033463
2232,0.09955662,0.27033463
2233,0.09358619,0.27033463
2234,0.10527368,0.27033463
2235,0.09306847,0.27033463
2236,0.09723258,0.27033463
2237,0.09765080,0.27033463
2238,0.10224615,0.27033463
2239,0.09618501,0.27033463
2240,0.09174418,0.27033463
2241,0.09540325,0.27033463
2242,0.09803851,0.27033463
2243,0.09741626,0.27033463
2244,0.09195440,0.27033463
2245,0.09236316,0.27033463
2246,0.09786436,0.27033463
2247,0.09637032,0.27033463
2248,0.09368623,0.27033463
2249,0.10146968,0.27033463
2250,0.09710246,0.27033463
2251,0.09893491,0.27033463
2252,0.10005839,0.27033463
2253,0.09464098,0.27033463
2254,0.10450263,0.27033463
2255,0.09862489,0.27033463
2256,0.09655223,0.27033463
2257,0.09597071,0.27033463
2258,0.09011675,0.27033463
2259,0.10221685,0.27033463
2260,0.08920088,0.27033463
2261,0.09737612,0.27033463
2262,0.08768264,0.27033463
2263,0.09866634,0.27033463
2264,0.10124414,0.27033463
2265,0.09631149,0.27033463
2266,0.09639432,0.27033463
2267,0.09506315,0.27033463
2268,0.10168824,0.27033463
2269,0.10223280,0.27033463
2270,0.09002905,0.27033463
2271,0.10194117,0.27033463
2272,0.09727771,0.27033463
2273,0.09728551,0.27033463
2274,0.09399896,0.27033463
2275,0.09127381,0.27033463
2276,0.09634107,0.27033463
2277,0.08740245,0.27033463
2278,0.09598449,0.27033463
2279,0.09213634,0.27033463
2280,0.09301487,0.27033463
2281,0.09918982,0.27033463
2282,0.09783368,0.27033463
2283,0.09441285,0.27033463
2284,0.09231646,0.27033463
2285,0.10680212,0.27033463
2286,0.09365515,0.27033463
2287,0.10268775,0.27033463
2288,0.10330850,0.27033463
2289,0.08857296,0.27033463
2290,0.09883994,0.27033463
2291,0.09195390,0.27033463
2292,0.09864695,0.27033463
2293,0.09701555,0.27033463
2294,0.09323397,0.27033463
2295,0.10922559,0.27033463
2296,0.09630705,0.27033463
2297,0.10273524,0.27033463
2298,0.10049230,0.27033463
2299,0.10511491,0.27033463
2300,0.09903899,0.27033463
2301,0.09693038,0.27033463
2302,0.10672966,0.27033463
2303,0.09864470,0.27033463
2304,0.09613180,0.27033463
2305,0.09401807,0.27033463
2306,0.09510858,0.27033463
2307,0.09461415,0.27033463
2308,0.09554910,0.27033463
2309,0.09765530,0.27033463
2310,0.09746248,0.27033463
2311,0.08999207,0.27033463
2312,0.09868057,0.27033463
2313,0.09553832,0.27033463
2314,0.08879789,0.27033463
2315,0.09987856,0.27033463
2316,0.09609061,0.27033463
2317,0.10585965,0.27033463
2318,0.09242669,0.27033463
2319,0.09332857,0.27033463
2320,0.09886011,0.27033463
2321,0.09855001,0.27033463
2322,0.10071738,0.27033463
2323,0.09384338,0.27033463
2324,0.09706241,0.27033463
2325,0.09256145,0.27033463
2326,0.09872413,0.27033463
2327,0.10256038,0.27033463
2328,0.09034155,0.27033463
2329,0.09574494,0.27033463
2330,0.09979015,0.27033463
2331,0.10415810,0.27033463
2332,0.09609285,0.27033463
2333,0.09071679,0.27033463
2334,0.09627666,0.27033463
2335,0.09064350,0.27033463
2336,0.08869007,0.27033463
2337,0.08417816,0.27033463
2338,0.09199277,0.27033463
2339,0.10079604,0.27033463
2340,0.09685792,0.27033463
2341,0.09354138,0.27033463
2342,0.09161618,0.27033463
2343,0.09348202,0.27033463
2344,0.10168779,0.27033463
2345,0.09445564,0.27033463
2346,0.09713066,0.27033463
2347,0.09002836,0.27033463
2348,0.09767671,0.27033463
2349,0.08387293,0.27033463
2350,0.10060689,0.27033463
2351,0.08996624,0.27033463
2352,0.09329762,0.27033463
2353,0.08539855,0.27033463
2354,0.09533884,0.27033463
2355,0.09564853,0.27033463
2356,0.09697218,0.27033463
2357,0.09859976,0.27033463
2358,0.09160687,0.27033463
2359,0.09320800,0.27033463
2360,0.10198433,0.27033463
2361,0.09438543,0.27033463
2362,0.09840944,0.27033463
2363,0.09437895,0.27033463
2364,0.09675835,0.27033463
2365,0.09449250,0.27033463
2366,0.10253665,0.27033463
2367,0.09708300,0.27033463
2368,0.10230739,0.27033463
2369,0.09846233,0.27033463
2370,0.08769273,0.27033463
2371,0.08937513,0.27033463
2372,0.09838467,0.27033463
2373,0.10023113,0.27033463
2374,0.09592018,0.27033463
2375,0.09739482,0.27033463
2376,0.09189883,0.27033463
2377,0.09127893,0.27033463
2378,0.09200431,0.27033463
2379,0.09016941,0.27033463
2380,0.09234668,0.27033463
2381,0.08968434,0.27033463
2382,0.09919906,0.27033463
2383,0.09373862,0.27033463
2384,0.09639116,0.27033463
2385,0.08829787,0.27033463
2386,0.09864612,0.27033463
2387,0.09622148,0.27033463
2388,0.09317187,0.27033463
2389,0.09055871,0.27033463
2390,0.08976315,0.27033463
2391,0.08599901,0.27033463
2392,0.08597271,0.27033463
2393,0.10615291,0.27033463
2394,0.08583859,0.27033463
2395,0.09597430,0.27033463
2396,0.09779914,0.27033463
2397,0.09275730,0.27033463
2398,0.09104989,0.27033463
2399,0.08836871,0.27033463
2400,0.09905224,0.28345630
2401,0.09436899,0.28345630
2402,0.09152632,0.28345630
2403,0.09956214,0.28345630
2404,0.09827150,0.28345630
2405,0.09167798,0.28345630
2406,0.09050927,0.28345630
2407,0.09151694,0.28345630
2408,0.09435295,0.28345630
2409,0.09538022,0.28345630
2410,0.08995556,0.28345630
2411,0.08738212,0.28345630
2412,0.09314521,0.28345630
2413,0.09682861,0.28345630
2414,0.08377876,0.28345630
2415,0.09789208,0.28345630
2416,0.09122126,0.28345630
2417,0.09443462,0.28345630
2418,0.09731644,0.28345630
2419,0.09375931,0.28345630
2420,0.08835194,0.28345630
2421,0.09379818,0.28345630
2422,0.09088676,0.28345630
2423,0.08602151,0.28345630
2424,0.09310533,0.28345630
2425,0.09304652,0.28345630
2426,0.09083090,0.28345630
2427,0.08676056,0.28345630
2428,0.09303365,0.28345630
2429,0.08311585,0.28345630
2430,0.09159039,0.28345630
2431,0.10063781,0.28345630
2432,0.08916806,0.28345630
2433,0.09646749,0.28345630
2434,0.08390626,0.28345630
2435,0.08795358,0.28345630
2436,0.08935872,0.28345630
2437,0.08803277,0.28345630
2438,0.09203434,0.28345630
2439,0.09117655,0.28345630
2440,0.09565651,0.28345630
2441,0.09356717,0.28345630
2442,0.09127134,0.28345630
2443,0.08725080,0.28345630
2444,0.09520367,0.28345630
2445,0.09203497,0.28345630
2446,0.09379685,0.28345630
2447,0.08319962,0.28345630
2448,0.09076335,0.28345630
2449,0.08521148,0.28345630
2450,0.09373105,0.28345630
2451,0.08966371,0.28345630
2452,0.09123618,0.28345630
2453,0.09108026,0.28345630
2454,0.08751015,0.28345630
2455,0.09744430,0.28345630
2456,0.08773950,0.28345630
2457,0.09017470,0.28345630
2458,0.08559270,0.28345630
2459,0.09336562,0.28345630
2460,0.08777383,0.28345630
2461,0.08396530,0.28345630
2462,0.08694710,0.28345630
2463,0.08915959,0.28345630
2464,0.09091870,0.28345630
2465,0.08680347,0.28345630
2466,0.08122988,0.28345630
2467,0.09239411,0.28345630
2468,0.08529794,0.28345630
2469,0.08889522,0.28345630
2470,0.08559356,0.28345630
2471,0.09224641,0.28345630
2472,0.09199966,0.28345630
2473,0.08722536,0.28345630
2474,0.08906042,0.28345630
2475,0.09757801,0.28345630
2476,0.08407308,0.28345630
2477,0.08551764,0.28345630
2478,0.09137830,0.28345630
2479,0.07798190,0.28345630
2480,0.08476017,0.28345630
2481,0.08301476,0.28345630
2482,0.08245043,0.28345630
2483,0.09103024,0.28345630
2484,0.08552255,0.28345630
2485,0.09029067,0.28345630
2486,0.08378817,0.28345630
2487,0.08634473,0.28345630
2488,0.08600135,0.28345630
2489,0.09231874,0.28345630
2490,0.08938101,0.28345630
2491,0.08364742,0.28345630
2492,0.08407277,0.28345630
2493,0.08355808,0.28345630
2494,0.08717323,0.28345630
2495,0.09015433,0.28345630
2496,0.08975591,0.28345630
2497,0.08914225,0.28345630
2498,0.08943428,0.28345630
2499,0.09447819,0.28345630
2500,0.08563478,0.28345630
2501,0.08427773,0.28345630
2502,0.08763424,0.28345630
2503,0.08757652,0.28345630
2504,0.08049230,0.28345630
2505,0.09152991,0.28345630
2506,0.09350920,0.28345630
2507,0.08433193,0.28345630
2508,0.09482418,0.28345630
2509,0.07843794,0.28345630
2510,0.08502378,0.28345630
2511,0.09233423,0.28345630
2512,0.09003174,0.28345630
2513,0.09091113,0.28345630
2514,0.08784121,0.28345630
2515,0.09369370,0.28345630
2516,0.09274113,0.28345630
2517,0.08525851,0.28345630
2518,0.08893590,0.28345630
2519,0.08352949,0.28345630
2520,0.09191527,0.28345630
2521,0.09201989,0.28345630
2522,0.07641067,0.28345630
2523,0.08221862,0.28345630
2524,0.08704200,0.28345630
2525,0.08339169,0.28345630
2526,0.09520312,0.28345630
2527,0.09362987,0.28345630
2528,0.08671749,0.28345630
2529,0.08600207,0.28345630
2530,0.08549188,0.28345630
2531,0.09397581,0.28345630
2532,0.08537060,0.28345630
2533,0.08658898,0.28345630
2534,0.08538334,0.28345630
2535,0.09562486,0.28345630
2536,0.08285039,0.28345630
2537,0.08024283,0.28345630
2538,0.08208577,0.28345630
2539,0.08795568,0.28345630
2540,0.09455737,0.28345630
2541,0.08603016,0.28345630
2542,0.09538604,0.28345630
2543,0.08150397,0.28345630
2544,0.08576151,0.28345630
2545,0.08375968,0.28345630
2546,0.09393758,0.28345630
2547,0.08287518,0.28345630
2548,0.09088998,0.28345630
2549,0.08303998,0.28345630
2550,0.08414860,0.28345630
2551,0.08593386,0.28345630
2552,0.08765253,0.28345630
2553,0.08489284,0.28345630
2554,0.08373109,0.28345630
2555,0.08726081,0.28345630
2556,0.08439990,0.28345630
2557,0.09009462,0.28345630
2558,0.09962471,0.28345630
2559,0.08155803,0.28345630
2560,0.08734994,0.28345630
2561,0.09473270,0.28345630
2562,0.08891584,0.28345630
2563,0.08908446,0.28345630
2564,0.08123466,0.28345630
2565,0.08462310,0.28345630
2566,0.08666120,0.28345630
2567,0.08711433,0.28345630
2568,0.07977037,0.28345630
2569,0.08712833,0.28345630
2570,0.08946379,0.28345630
2571,0.07988483,0.28345630
2572,0.08490911,0.28345630
2573,0.08485968,0.28345630
2574,0.08002941,0.28345630
2575,0.07714416,0.28345630
2576,0.09513114,0.28345630
2577,0.08168163,0.28345630
2578,0.08197696,0.28345630
2579,0.08909963,0.28345630
2580,0.08240521,0.28345630
2581,0.08703649,0.28345630
2582,0.09017815,0.28345630
2583,0.08610940,0.28345630
2584,0.08497420,0.28345630
2585,0.08711075,0.28345630
2586,0.07886814,0.28345630
2587,0.09197278,0.28345630
2588,0.08391295,0.28345630
2589,0.08651124,0.28345630
2590,0.07656913,0.28345630
2591,0.08642180,0.28345630
2592,0.09283321,0.28345630
2593,0.08933498,0.28345630
2594,0.07879175,0.28345630
2595,0.08967103,0.28345630
2596,0.09001178,0.28345630
2597,0.08300571,0.28345630
2598,0.08644505,0.28345630
2599,0.08867966,0.28345630
2600,0.08360606,0.28401890
2601,0.08669563,0.28401890
2602,0.08402286,0.28401890
2603,0.08653462,0.28401890
2604,0.08985604,0.28401890
2605,0.07728314,0.28401890
2606,0.08404706,0.28401890
2607,0.08239643,0.28401890
2608,0.08613252,0.28401890
2609,0.08451275,0.28401890
2610,0.07993619,0.28401890
2611,0.08036920,0.28401890
2612,0.09011699,0.28401890
2613,0.08480932,0.28401890
2614,0.07930466,0.28401890
2615,0.08449659,0.28401890
2616,0.08520598,0.28401890
2617,0.08375837,0.28401890
2618,0.08549687,0.28401890
2619,0.08364050,0.28401890
2620,0.07958107,0.28401890
2621,0.09259209,0.28401890
2622,0.08369999,0.28401890
2623,0.08443519,0.28401890
2624,0.08086722,0.28401890
2625,0.07750863,0.28401890
2626,0.07967363,0.28401890
2627,0.08408599,0.28401890
2628,0.08617225,0.28401890
2629,0.08885048,0.28401890
2630,0.07726546,0.28401890
2631,0.07739573,0.28401890
2632,0.07830870,0.28401890
2633,0.08999743,0.28401890
2634,0.07853734,0.28401890
2635,0.08417904,0.28401890
2636,0.08505356,0.28401890
2637,0.08688429,0.28401890
2638,0.08858401,0.28401890
2639,0.08650672,0.28401890
2640,0.07627232,0.28401890
2641,0.09279191,0.28401890
2642,0.08729237,0.28401890
2643,0.09462909,0.28401890
2644,0.08529912,0.28401890
2645,0.07890219,0.28401890
2646,0.08406698,0.28401890
2647,0.08060402,0.28401890
2648,0.08441807,0.28401890
2649,0.08762096,0.28401890
2650,0.08980536,0.28401890
2651,0.08237515,0.28401890
2652,0.07728545,0.28401890
2653,0.08116840,0.28401890
2654,0.08018249,0.28401890
2655,0.08804354,0.28401890
2656,0.07357118,0.28401890
2657,0.07850215,0.28401890
2658,0.08036396,0.28401890
2659,0.08360549,0.28401890
2660,0.08601403,0.28401890
2661,0.07747065,0.28401890
2662,0.08312365,0.28401890
2663,0.08916575,0.28401890
2664,0.07757813,0.28401890
2665,0.08447687,0.28401890
2666,0.08452751,0.28401890
2667,0.07750110,0.28401890
2668,0.07766812,0.28401890
2669,0.08229046,0.28401890
2670,0.08638312,0.28401890
2671,0.07374949,0.28401890
2672,0.08404202,0.28401890
2673,0.09055148,0.28401890
2674,0.08427715,0.28401890
2675,0.08300206,0.28401890
2676,0.08055446,0.28401890
2677,0.08175521,0.28401890
2678,0.07936212,0.28401890
2679,0.08333650,0.28401890
2680,0.08490270,0.28401890
2681,0.08257671,0.28401890
2682,0.08246720,0.28401890
2683,0.08411747,0.28401890
2684,0.08187552,0.28401890
2685,0.08693333,0.28401890
2686,0.07641412,0.28401890
2687,0.07514086,0.28401890
2688,0.08230938,0.28401890
2689,0.08473067,0.28401890
2690,0.09100937,0.28401890
2691,0.08414014,0.28401890
2692,0.08543158,0.28401890
2693,0.08000301,0.28401890
2694,0.08613621,0.28401890
2695,0.08043438,0.28401890
2696,0.08608434,0.28401890
2697,0.08331941,0.28401890
2698,0.08602681,0.28401890
2699,0.08691628,0.28401890
2700,0.08114728,0.28401890
2701,0.08022095,0.28401890
2702,0.08797233,0.28401890
2703,0.08708202,0.28401890
2704,0.08352982,0.28401890
2705,0.09242763,0.28401890
2706,0.08325513,0.28401890
2707,0.08425996,0.28401890
2708,0.08089442,0.28401890
2709,0.08212180,0.28401890
2710,0.07973029,0.28401890
2711,0.08079666,0.28401890
2712,0.07711123,0.28401890
2713,0.08231042,0.28401890
2714,0.07502371,0.28401890
2715,0.07867937,0.28401890
2716,0.07986750,0.28401890
2717,0.07869198,0.28401890
2718,0.08022647,0.28401890
2719,0.08657871,0.28401890
2720,0.08782072,0.28401890
2721,0.07572970,0.28401890
2722,0.07853961,0.28401890
2723,0.08488970,0.28401890
2724,0.08060426,0.28401890
2725,0.07800468,0.28401890
2726,0.07967161,0.28401890
2727,0.07803423,0.28401890
2728,0.07990522,0.28401890
2729,0.08008946,0.28401890
2730,0.08224306,0.28401890
2731,0.07749653,0.28401890
2732,0.07735255,0.28401890
2733,0.07590384,0.28401890
2734,0.08096544,0.28401890
2735,0.08445738,0.28401890
2736,0.08219872,0.28401890
2737,0.08316447,0.28401890
2738,0.07093284,0.28401890
2739,0.08525351,0.28401890
2740,0.07519877,0.28401890
2741,0.08119033,0.28401890
2742,0.07819514,0.28401890
2743,0.07608245,0.28401890
2744,0.08008236,0.28401890
2745,0.08156434,0.28401890
2746,0.07945648,0.28401890
2747,0.07987459,0.28401890
2748,0.07602420,0.28401890
2749,0.07630815,0.28401890
2750,0.07870845,0.28401890
2751,0.07475942,0.28401890
2752,0.07648548,0.28401890
2753,0.08098583,0.28401890
2754,0.07388890,0.28401890
2755,0.08402933,0.28401890
2756,0.07594721,0.28401890
2757,0.07408793,0.28401890
2758,0.07650184,0.28401890
2759,0.07732210,0.28401890
2760,0.07759888,0.28401890
2761,0.07598774,0.28401890
2762,0.07894531,0.28401890
2763,0.08527510,0.28401890
2764,0.08150928,0.28401890
2765,0.07914380,0.28401890
2766,0.08027883,0.28401890
2767,0.07766587,0.28401890
2768,0.08203346,0.28401890
2769,0.07678300,0.28401890
2770,0.08001259,0.28401890
2771,0.07863583,0.28401890
2772,0.07561091,0.28401890
2773,0.08338985,0.28401890
2774,0.07492720,0.28401890
2775,0.07363237,0.28401890
2776,0.07406662,0.28401890
2777,0.08080089,0.28401890
2778,0.07468847,0.28401890
2779,0.08092563,0.28401890
2780,0.07856672,0.28401890
2781,0.07555501,0.28401890
2782,0.07824352,0.28401890
2783,0.08385868,0.28401890
2784,0.07978725,0.28401890
2785,0.08030445,0.28401890
2786,0.07586218,0.28401890
2787,0.07922606,0.28401890
2788,0.08408484,0.28401890
2789,0.07620300,0.28401890
2790,0.08273168,0.28401890
2791,0.07480091,0.28401890
2792,0.08196385,0.28401890
2793,0.07658482,0.28401890
2794,0.07521695,0.28401890
2795,0.08673059,0.28401890
2796,0.08264560,0.28401890
2797,0.07997946,0.28401890
2798,0.07883620,0.28401890
2799,0.08005830,0.28401890
2800,0.08223709,0.29738426
2801,0.08023705,0.29738426
2802,0.08405922,0.29738426
2803,0.08625258,0.29738426
2804,0.08387496,0.29738426
2805,0.07219458,0.29738426
2806,0.08282182,0.29738426
2807,0.07848933,0.29738426
2808,0.07879156,0.29738426
2809,0.07566212,0.29738426
2810,0.08094977,0.29738426
2811,0.08460528,0.29738426
2812,0.07638068,0.29738426
2813,0.07415697,0.29738426
2814,0.07675698,0.29738426
2815,0.08154076,0.29738426
2816,0.07048197,0.29738426
2817,0.08708942,0.29738426
2818,0.08232117,0.29738426
2819,0.07659483,0.29738426
2820,0.08486354,0.29738426
2821,0.07671911,0.29738426
2822,0.07199529,0.29738426
2823,0.08288580,0.29738426
2824,0.07918336,0.29738426
2825,0.07729018,0.29738426
2826,0.07760224,0.29738426
2827,0.07919916,0.29738426
2828,0.08264752,0.29738426
2829,0.08102010,0.29738426
2830,0.08668822,0.29738426
2831,0.07697454,0.29738426
2832,0.07599514,0.29738426
2833,0.08157662,0.29738426
2834,0.07623860,0.29738426
2835,0.07821581,0.29738426
2836,0.07698296,0.29738426
2837,0.07811816,0.29738426
2838,0.07183345,0.29738426
2839,0.07858150,0.29738426
2840,0.07958026,0.29738426
2841,0.07349390,0.29738426
2842,0.07597290,0.29738426
2843,0.07724072,0.29738426
2844,0.07952294,0.29738426
2845,0.07451914,0.29738426
2846,0.07837465,0.29738426
2847,0.07908566,0.29738426
2848,0.07319871,0.29738426
2849,0.07836228,0.29738426
2850,0.08927409,0.29738426
2851,0.07493056,0.29738426
2852,0.07943669,0.29738426
2853,0.07545185,0.29738426
2854,0.07838935,0.29738426
2855,0.07389007,0.29738426
2856,0.07338192,0.29738426
2857,0.08449367,0.29738426
2858,0.07438792,0.29738426
2859,0.07093570,0.29738426
2860,0.08400195,0.29738426
2861,0.08454421,0.29738426
